page,transdate,team,transaction
/players/damion-ratley-ratleda01,09/06/2020,NY Giants (NFL),Acquired via waivers (from the Cleveland Browns)
/players/damion-ratley-ratleda01,09/05/2020,Cleveland (NFL),Waived
/players/damion-ratley-ratleda01,05/06/2018,Cleveland (NFL),Signed
/players/john-kelly-kellyjo04,01/19/2022,Cleveland (NFL),Signed to a future contract
/players/john-kelly-kellyjo04,12/31/2021,Cleveland (NFL),Placed on the Practice Squad/Injured List
/players/john-kelly-kellyjo04,12/21/2021,Cleveland (NFL),Returned to the Practice Squad
/players/john-kelly-kellyjo04,12/20/2021,Cleveland (NFL),Signed to the Active Roster from the Practice Squad
/players/john-kelly-kellyjo04,11/23/2021,Cleveland (NFL),Signed to the Practice Squad
/players/john-kelly-kellyjo04,11/20/2021,Cleveland (NFL),Waived
/players/john-kelly-kellyjo04,11/18/2021,Cleveland (NFL),Activated from the Reserve/COVID-19 List
/players/john-kelly-kellyjo04,11/08/2021,Cleveland (NFL),Placed on COVID-19 List
/players/john-kelly-kellyjo04,10/19/2021,Cleveland (NFL),Signed to the Active Roster from the Practice Squad
/players/john-kelly-kellyjo04,09/01/2021,Cleveland (NFL),Signed to the Practice Squad
/players/john-kelly-kellyjo04,08/31/2021,Cleveland (NFL),Waived
/players/john-kelly-kellyjo04,01/19/2021,Cleveland (NFL),Signed to a future contract
/players/john-kelly-kellyjo04,12/16/2020,Cleveland (NFL),Signed to the Practice Squad
/players/john-kelly-kellyjo04,12/15/2020,Cleveland (NFL),Released from the Practice Squad
/players/john-kelly-kellyjo04,09/09/2020,Cleveland (NFL),Signed to the Practice Squad
/players/john-kelly-kellyjo04,09/04/2020,LA Rams (NFL),Waived
/players/john-kelly-kellyjo04,12/28/2019,LA Rams (NFL),Signed to the Active Roster from the Practice Squad
/players/john-kelly-kellyjo04,11/19/2019,LA Rams (NFL),Signed to the Practice Squad
/players/john-kelly-kellyjo04,11/16/2019,LA Rams (NFL),Waived
/players/john-kelly-kellyjo04,10/12/2019,LA Rams (NFL),Signed to the Active Roster from the Practice Squad
/players/john-kelly-kellyjo04,09/01/2019,LA Rams (NFL),Signed to the Practice Squad
/players/john-kelly-kellyjo04,08/31/2019,LA Rams (NFL),Waived
/players/john-kelly-kellyjo04,06/08/2018,LA Rams (NFL),Signed
/players/deon-cain-cainde01,01/18/2022,Philadelphia (NFL),Signed to a future contract
/players/deon-cain-cainde01,10/18/2021,Philadelphia (NFL),Signed to the Practice Squad
/players/deon-cain-cainde01,09/03/2021,Baltimore (NFL),Waived from Injured Reserve
/players/deon-cain-cainde01,09/01/2021,Baltimore (NFL),Placed on Injured Reserve (Head)
/players/deon-cain-cainde01,08/31/2021,Baltimore (NFL),Waived (injured)
/players/deon-cain-cainde01,01/22/2021,Baltimore (NFL),Signed to a future contract
/players/deon-cain-cainde01,01/04/2021,Pittsburgh (NFL),Returned to the Practice Squad
/players/deon-cain-cainde01,01/02/2021,Pittsburgh (NFL),Signed to the Active Roster from the Practice Squad
/players/deon-cain-cainde01,10/19/2020,Pittsburgh (NFL),Returned to the Practice Squad
/players/deon-cain-cainde01,10/17/2020,Pittsburgh (NFL),Signed to the Active Roster from the Practice Squad
/players/deon-cain-cainde01,09/06/2020,Pittsburgh (NFL),Signed to the Practice Squad
/players/deon-cain-cainde01,09/05/2020,Pittsburgh (NFL),Waived
/players/deon-cain-cainde01,11/16/2019,Pittsburgh (NFL),Signed from the Indianapolis Colts practice squad
/players/deon-cain-cainde01,11/12/2019,Indianapolis (NFL),Signed to the Practice Squad
/players/deon-cain-cainde01,11/09/2019,Indianapolis (NFL),Waived
/players/deon-cain-cainde01,08/12/2018,Indianapolis (NFL),Placed on Injured Reserve (Knee)
/players/deon-cain-cainde01,05/11/2018,Indianapolis (NFL),Signed
/players/ray-ray-mccloud-mcclora01,03/22/2022,San Francisco (NFL),Signed
/players/ray-ray-mccloud-mcclora01,12/01/2021,Pittsburgh (NFL),Activated from the Reserve/COVID-19 List
/players/ray-ray-mccloud-mcclora01,11/23/2021,Pittsburgh (NFL),Placed on COVID-19 List
/players/ray-ray-mccloud-mcclora01,08/21/2020,Pittsburgh (NFL),Signed
/players/ray-ray-mccloud-mcclora01,07/27/2020,Buffalo (NFL),Waived
/players/ray-ray-mccloud-mcclora01,01/06/2020,Buffalo (NFL),Signed to a future contract
/players/ray-ray-mccloud-mcclora01,10/17/2019,Buffalo (NFL),Signed to the Practice Squad
/players/ray-ray-mccloud-mcclora01,10/15/2019,Carolina (NFL),Waived
/players/ray-ray-mccloud-mcclora01,09/01/2019,Carolina (NFL),Acquired via waivers (from the Buffalo Bills)
/players/ray-ray-mccloud-mcclora01,08/31/2019,Buffalo (NFL),Waived
/players/ray-ray-mccloud-mcclora01,05/10/2018,Buffalo (NFL),Signed
/players/dylan-cantrell-cantrdy01,06/04/2021,Washington (NFL),Placed on Injured Reserve (Undisclosed)
/players/dylan-cantrell-cantrdy01,06/03/2021,Washington (NFL),Waived (injured)
/players/dylan-cantrell-cantrdy01,01/11/2021,Washington (NFL),Signed to a future contract
/players/dylan-cantrell-cantrdy01,12/23/2020,Washington (NFL),Signed to the Practice Squad
/players/dylan-cantrell-cantrdy01,11/13/2020,New England (NFL),Released from the Practice Squad
/players/dylan-cantrell-cantrdy01,11/10/2020,New England (NFL),Signed to the Practice Squad
/players/dylan-cantrell-cantrdy01,09/08/2020,Arizona (NFL),Released from the Practice Squad
/players/dylan-cantrell-cantrdy01,09/06/2020,Arizona (NFL),Signed to the Practice Squad
/players/dylan-cantrell-cantrdy01,09/05/2020,Arizona (NFL),Waived
/players/dylan-cantrell-cantrdy01,06/01/2020,Arizona (NFL),Signed
/players/dylan-cantrell-cantrdy01,07/29/2019,LA Chargers (NFL),Placed on Injured Reserve (Shoulder)
/players/dylan-cantrell-cantrdy01,07/28/2019,LA Chargers (NFL),Waived (injured)
/players/dylan-cantrell-cantrdy01,12/03/2018,LA Chargers (NFL),Signed to the Active Roster from the Practice Squad
/players/dylan-cantrell-cantrdy01,09/02/2018,LA Chargers (NFL),Signed to the Practice Squad
/players/dylan-cantrell-cantrdy01,09/01/2018,LA Chargers (NFL),Waived
/players/dylan-cantrell-cantrdy01,05/11/2018,LA Chargers (NFL),Signed
/players/russell-gage-gageru01,03/21/2022,Tampa Bay (NFL),Signed
/players/russell-gage-gageru01,05/11/2018,Atlanta (NFL),Signed
/players/luke-falk-falklu01,07/24/2021,Saskatchewan (CFL),Released
/players/luke-falk-falklu01,07/03/2021,Saskatchewan (CFL),Placed on the Reserve/Suspended List
/players/luke-falk-falklu01,02/19/2021,Saskatchewan (CFL),Signed
/players/luke-falk-falklu01,10/12/2019,NY Jets (NFL),Waived
/players/luke-falk-falklu01,09/16/2019,NY Jets (NFL),Signed to the Active Roster from the Practice Squad
/players/luke-falk-falklu01,09/01/2019,NY Jets (NFL),Signed to the Practice Squad
/players/luke-falk-falklu01,08/31/2019,NY Jets (NFL),Waived
/players/luke-falk-falklu01,05/02/2019,NY Jets (NFL),Acquired via waivers (from the Miami Dolphins)
/players/luke-falk-falklu01,05/01/2019,Miami (NFL),Waived
/players/luke-falk-falklu01,10/06/2018,Miami (NFL),Placed on Injured Reserve (Wrist)
/players/luke-falk-falklu01,09/02/2018,Miami (NFL),Acquired via waivers (from the Tennessee Titans)
/players/luke-falk-falklu01,09/01/2018,Tennessee (NFL),Waived
/players/luke-falk-falklu01,05/10/2018,Tennessee (NFL),Signed
/players/boston-scott-scottbo04,03/30/2022,Philadelphia (NFL),Re-signed
/players/boston-scott-scottbo04,01/10/2022,Philadelphia (NFL),Activated from the Reserve/COVID-19 List
/players/boston-scott-scottbo04,01/03/2022,Philadelphia (NFL),Placed on COVID-19 List
/players/boston-scott-scottbo04,04/01/2021,Philadelphia (NFL),Re-signed
/players/boston-scott-scottbo04,10/11/2019,Philadelphia (NFL),Signed to the Active Roster from the Practice Squad
/players/boston-scott-scottbo04,09/02/2019,Philadelphia (NFL),Signed to the Practice Squad
/players/boston-scott-scottbo04,08/31/2019,Philadelphia (NFL),Waived
/players/boston-scott-scottbo04,12/11/2018,Philadelphia (NFL),Signed from the New Orleans Saints practice squad
/players/boston-scott-scottbo04,09/07/2018,New Orleans (NFL),Signed to the Practice Squad
/players/boston-scott-scottbo04,09/05/2018,New Orleans (NFL),Waived
/players/boston-scott-scottbo04,05/11/2018,New Orleans (NFL),Signed
/players/tanner-lee-leeta01,08/17/2019,Jacksonville (NFL),Waived
/players/tanner-lee-leeta01,12/28/2018,Jacksonville (NFL),Signed to the Active Roster from the Practice Squad
/players/tanner-lee-leeta01,09/02/2018,Jacksonville (NFL),Signed to the Practice Squad
/players/tanner-lee-leeta01,09/01/2018,Jacksonville (NFL),Waived
/players/tanner-lee-leeta01,05/10/2018,Jacksonville (NFL),Signed
/players/trenton-cannon-cannotr01,03/18/2022,Tennessee (NFL),Signed
/players/trenton-cannon-cannotr01,01/29/2022,San Francisco (NFL),Activated from Injured Reserve
/players/trenton-cannon-cannotr01,01/12/2022,San Francisco (NFL),Designated for return from Injured Reserve
/players/trenton-cannon-cannotr01,12/11/2021,San Francisco (NFL),Placed on Injured Reserve (Concussion)
/players/trenton-cannon-cannotr01,09/15/2021,San Francisco (NFL),Acquired via waivers (from the Baltimore Ravens)
/players/trenton-cannon-cannotr01,09/14/2021,Baltimore (NFL),Waived
/players/trenton-cannon-cannotr01,09/08/2021,Baltimore (NFL),Signed
/players/trenton-cannon-cannotr01,09/02/2021,Carolina (NFL),Waived
/players/trenton-cannon-cannotr01,08/04/2020,Carolina (NFL),Acquired via waivers (from the New York Jets)
/players/trenton-cannon-cannotr01,08/03/2020,NY Jets (NFL),Waived
/players/trenton-cannon-cannotr01,11/01/2019,NY Jets (NFL),Placed on Injured Reserve (Foot)
/players/trenton-cannon-cannotr01,05/04/2018,NY Jets (NFL),Signed
/players/equanimeous-st-brown-stbroeq01,03/18/2022,Chicago (NFL),Signed
/players/equanimeous-st-brown-stbroeq01,10/13/2021,Green Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/equanimeous-st-brown-stbroeq01,10/11/2021,Green Bay (NFL),Returned to the Practice Squad
/players/equanimeous-st-brown-stbroeq01,10/09/2021,Green Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/equanimeous-st-brown-stbroeq01,10/04/2021,Green Bay (NFL),Returned to the Practice Squad
/players/equanimeous-st-brown-stbroeq01,10/02/2021,Green Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/equanimeous-st-brown-stbroeq01,09/21/2021,Green Bay (NFL),Returned to the Practice Squad
/players/equanimeous-st-brown-stbroeq01,09/20/2021,Green Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/equanimeous-st-brown-stbroeq01,09/01/2021,Green Bay (NFL),Signed to the Practice Squad
/players/equanimeous-st-brown-stbroeq01,08/31/2021,Green Bay (NFL),Waived
/players/equanimeous-st-brown-stbroeq01,10/17/2020,Green Bay (NFL),Activated from Injured Reserve
/players/equanimeous-st-brown-stbroeq01,10/12/2020,Green Bay (NFL),Designated for return from Injured Reserve
/players/equanimeous-st-brown-stbroeq01,09/19/2020,Green Bay (NFL),Placed on Injured Reserve (Knee)
/players/equanimeous-st-brown-stbroeq01,08/31/2019,Green Bay (NFL),Placed on Injured Reserve (Ankle)
/players/equanimeous-st-brown-stbroeq01,05/07/2018,Green Bay (NFL),Signed
/players/cedrick-wilson-wilsoce02,03/18/2022,Miami (NFL),Signed
/players/cedrick-wilson-wilsoce02,12/17/2021,Dallas (NFL),Activated from the Reserve/COVID-19 List
/players/cedrick-wilson-wilsoce02,12/13/2021,Dallas (NFL),Placed on COVID-19 List
/players/cedrick-wilson-wilsoce02,04/22/2021,Dallas (NFL),Re-signed
/players/cedrick-wilson-wilsoce02,12/10/2019,Dallas (NFL),Placed on Injured Reserve (Knee)
/players/cedrick-wilson-wilsoce02,09/14/2019,Dallas (NFL),Signed to the Active Roster from the Practice Squad
/players/cedrick-wilson-wilsoce02,09/02/2019,Dallas (NFL),Signed to the Practice Squad
/players/cedrick-wilson-wilsoce02,08/31/2019,Dallas (NFL),Waived
/players/cedrick-wilson-wilsoce02,08/01/2018,Dallas (NFL),Placed on Injured Reserve (Shoulder)
/players/cedrick-wilson-wilsoce02,05/11/2018,Dallas (NFL),Signed
/players/braxton-berrios-berribr01,01/07/2022,NY Jets (NFL),Placed on Injured Reserve (Quadriceps)
/players/braxton-berrios-berribr01,09/01/2019,NY Jets (NFL),Acquired via waivers (from the New England Patriots)
/players/braxton-berrios-berribr01,08/31/2019,New England (NFL),Waived
/players/braxton-berrios-berribr01,09/01/2018,New England (NFL),Placed on Injured Reserve (Undisclosed)
/players/braxton-berrios-berribr01,05/11/2018,New England (NFL),Signed
/players/jordan-thomas-thomajo18,03/23/2022,Detroit (NFL),Waived
/players/jordan-thomas-thomajo18,01/18/2022,Detroit (NFL),Signed to a future contract
/players/jordan-thomas-thomajo18,09/06/2021,Indianapolis (NFL),Waived from Injured Reserve
/players/jordan-thomas-thomajo18,09/01/2021,Indianapolis (NFL),Placed on Injured Reserve (Undisclosed)
/players/jordan-thomas-thomajo18,08/31/2021,Indianapolis (NFL),Waived (injured)
/players/jordan-thomas-thomajo18,01/05/2021,Indianapolis (NFL),Signed to a future contract
/players/jordan-thomas-thomajo18,12/30/2020,New England (NFL),Activated from the Reserve/COVID-19 List
/players/jordan-thomas-thomajo18,12/30/2020,New England (NFL),Waived
/players/jordan-thomas-thomajo18,12/26/2020,New England (NFL),Placed on COVID-19 List
/players/jordan-thomas-thomajo18,11/10/2020,New England (NFL),Acquired via waivers (from the Arizona Cardinals)
/players/jordan-thomas-thomajo18,11/07/2020,Arizona (NFL),Waived
/players/jordan-thomas-thomajo18,09/22/2020,Arizona (NFL),Signed to the Active Roster from the Practice Squad
/players/jordan-thomas-thomajo18,09/21/2020,Arizona (NFL),Returned to the Practice Squad
/players/jordan-thomas-thomajo18,09/19/2020,Arizona (NFL),Signed to the Active Roster from the Practice Squad
/players/jordan-thomas-thomajo18,09/08/2020,Arizona (NFL),Signed to the Practice Squad
/players/jordan-thomas-thomajo18,09/05/2020,Houston (NFL),Waived
/players/jordan-thomas-thomajo18,11/21/2019,Houston (NFL),Activated from Injured Reserve
/players/jordan-thomas-thomajo18,11/11/2019,Houston (NFL),Designated for return from Injured Reserve
/players/jordan-thomas-thomajo18,09/02/2019,Houston (NFL),Placed on Injured Reserve (Ribs)
/players/jordan-thomas-thomajo18,05/11/2018,Houston (NFL),Signed
/players/danny-etling-etlinda01,01/25/2022,Green Bay (NFL),Signed to a future contract
/players/danny-etling-etlinda01,01/10/2022,Jacksonville (NFL),Returned to the Practice Squad
/players/danny-etling-etlinda01,01/08/2022,Jacksonville (NFL),Signed to the Active Roster from the Practice Squad
/players/danny-etling-etlinda01,12/20/2021,Jacksonville (NFL),Signed to the Practice Squad
/players/danny-etling-etlinda01,12/13/2021,Green Bay (NFL),Released from the Practice Squad
/players/danny-etling-etlinda01,12/07/2021,Green Bay (NFL),Signed to the Practice Squad
/players/danny-etling-etlinda01,11/16/2021,Denver (NFL),Released from the Practice Squad
/players/danny-etling-etlinda01,11/13/2021,Denver (NFL),Signed to the Practice Squad
/players/danny-etling-etlinda01,10/27/2021,Seattle (NFL),Released from the Practice Squad
/players/danny-etling-etlinda01,10/13/2021,Seattle (NFL),Signed to the Practice Squad
/players/danny-etling-etlinda01,10/12/2021,British Columbia (CFL),Released from the Practice Squad
/players/danny-etling-etlinda01,09/14/2021,British Columbia (CFL),Signed to the Practice Squad
/players/danny-etling-etlinda01,09/10/2021,British Columbia (CFL),Signed
/players/danny-etling-etlinda01,08/23/2021,Minnesota (NFL),Waived
/players/danny-etling-etlinda01,08/02/2021,Minnesota (NFL),Acquired via waivers (from the Seattle Seahawks)
/players/danny-etling-etlinda01,08/01/2021,Seattle (NFL),Waived
/players/danny-etling-etlinda01,01/11/2021,Seattle (NFL),Signed to a future contract
/players/danny-etling-etlinda01,09/06/2020,Seattle (NFL),Signed to the Practice Squad
/players/danny-etling-etlinda01,09/05/2020,Seattle (NFL),Waived
/players/danny-etling-etlinda01,08/18/2020,Seattle (NFL),Acquired via waivers (from the Atlanta Falcons)
/players/danny-etling-etlinda01,08/17/2020,Atlanta (NFL),Waived
/players/danny-etling-etlinda01,08/05/2020,Atlanta (NFL),Activated from the Reserve/COVID-19 List
/players/danny-etling-etlinda01,07/31/2020,Atlanta (NFL),Placed on COVID-19 List
/players/danny-etling-etlinda01,12/30/2019,Atlanta (NFL),Signed to a future contract
/players/danny-etling-etlinda01,10/30/2019,Atlanta (NFL),Signed to the Practice Squad
/players/danny-etling-etlinda01,10/28/2019,Atlanta (NFL),Waived
/players/danny-etling-etlinda01,10/26/2019,Atlanta (NFL),Signed to the Active Roster from the Practice Squad
/players/danny-etling-etlinda01,09/01/2019,Atlanta (NFL),Signed to the Practice Squad
/players/danny-etling-etlinda01,08/31/2019,Atlanta (NFL),Waived
/players/danny-etling-etlinda01,08/14/2019,Atlanta (NFL),Acquired via waivers (from the New England Patriots)
/players/danny-etling-etlinda01,08/13/2019,New England (NFL),Waived
/players/danny-etling-etlinda01,02/05/2019,New England (NFL),Signed
/players/danny-etling-etlinda01,09/02/2018,New England (NFL),Signed to the Practice Squad
/players/danny-etling-etlinda01,09/01/2018,New England (NFL),Waived
/players/danny-etling-etlinda01,05/11/2018,New England (NFL),Signed
/players/alex-mcgough-mcgoual01,06/16/2022,Birmingham (USFL2),Signed to the Active Roster from the Practice Squad
/players/alex-mcgough-mcgoual01,06/09/2022,Birmingham (USFL2),Returned to the Practice Squad
/players/alex-mcgough-mcgoual01,05/05/2022,Birmingham (USFL2),Signed to the Active Roster from the Practice Squad
/players/alex-mcgough-mcgoual01,04/22/2022,Birmingham (USFL2),Signed to the Practice Squad
/players/alex-mcgough-mcgoual01,08/23/2021,Seattle (NFL),Waived
/players/alex-mcgough-mcgoual01,01/11/2021,Seattle (NFL),Signed to a future contract
/players/alex-mcgough-mcgoual01,12/09/2020,Seattle (NFL),Signed to the Practice Squad
/players/alex-mcgough-mcgoual01,10/12/2020,Houston (NFL),Released from the Practice Squad
/players/alex-mcgough-mcgoual01,09/14/2020,Houston (NFL),Signed to the Practice Squad
/players/alex-mcgough-mcgoual01,08/31/2020,Houston (NFL),Waived
/players/alex-mcgough-mcgoual01,01/13/2020,Houston (NFL),Signed to a future contract
